ID_USER,DATE,CATEGORIA_MAE,Bairro,LAT,LONG,HOUR,DAY_OF_WEEK,DAY_NAME,PURPOSE
42464343,2014-04-30 22:19:36-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
47162133,2014-04-30 22:21:33-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
13808508,2014-04-30 22:21:59-03:00,Nightlife,SÃO FRANCISCO,-25.4259641345,-49.2771453911,22,2,Wednesday,LEISURE
6470281,2014-04-30 22:22:14-03:00,Work,BOA VISTA,-25.3988763654,-49.2511821617,22,2,Wednesday,WORK
15482619,2014-04-30 22:22:25-03:00,Nightlife,BATEL,-25.4433115693,-49.2892104394,22,2,Wednesday,LEISURE
36057704,2014-04-30 22:22:30-03:00,Arts,AHÚ,-25.4055146,-49.2710566,22,2,Wednesday,OTHER
24758648,2014-04-30 22:22:50-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,22,2,Wednesday,LEISURE
24672728,2014-04-30 22:23:10-03:00,Nightlife,SÃO FRANCISCO,-25.4235642729,-49.2741208604,22,2,Wednesday,LEISURE
39024550,2014-04-30 22:24:00-03:00,Home,BIGORRILHO,-25.4336247211,-49.2989587784,22,2,Wednesday,HOME
81605907,2014-04-30 22:24:16-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
10876996,2014-04-30 22:25:20-03:00,Home,CENTRO,-25.4269641697,-49.2657411152,22,2,Wednesday,HOME
71288135,2014-04-30 22:26:07-03:00,Food,CENTRO,-25.4297985788,-49.2747099137,22,2,Wednesday,LEISURE
5910138,2014-04-30 22:26:14-03:00,Home,JARDIM SOCIAL,-25.4246131659,-49.2385339019,22,2,Wednesday,HOME
32993860,2014-04-30 22:26:55-03:00,Food,REBOUÇAS,-25.4411493287,-49.2710964883,22,2,Wednesday,LEISURE
8790154,2014-04-30 22:28:47-03:00,Shop,JUVEVÊ,-25.413057926,-49.2620738128,22,2,Wednesday,PURCHASE
66695198,2014-04-30 22:31:51-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,22,2,Wednesday,LEISURE
28598614,2014-04-30 22:32:58-03:00,Food,CABRAL,-25.4065253517,-49.2560908202,22,2,Wednesday,LEISURE
45925574,2014-04-30 22:33:01-03:00,Food,SANTA FELICIDADE,-25.4053844387,-49.3279425496,22,2,Wednesday,LEISURE
46630306,2014-04-30 22:34:56-03:00,Education,CIDADE INDUSTRIAL DE CURITIBA,-25.4459485417,-49.3589544296,22,2,Wednesday,WORK
46630306,2014-04-30 22:35:13-03:00,Education,CIDADE INDUSTRIAL DE CURITIBA,-25.4484821114,-49.3582033253,22,2,Wednesday,WORK
14296304,2014-04-30 22:35:21-03:00,Nightlife,SÃO FRANCISCO,-25.4235642729,-49.2741208604,22,2,Wednesday,LEISURE
72348306,2014-04-30 22:36:28-03:00,Travel,BARREIRINHA,-25.3775299457,-49.2623979731,22,2,Wednesday,OTHER
41231496,2014-04-30 22:37:04-03:00,Nightlife,SEMINÁRIO,-25.4475828622,-49.3087862289,22,2,Wednesday,LEISURE
11488273,2014-04-30 22:37:56-03:00,Travel,JARDIM BOTÂNICO,-25.4366476617,-49.2574167252,22,2,Wednesday,OTHER
25014486,2014-04-30 22:38:43-03:00,Food,SANTA FELICIDADE,-25.4053844387,-49.3279425496,22,2,Wednesday,LEISURE
17833089,2014-04-30 22:38:58-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
83016099,2014-04-30 22:39:11-03:00,Home,CENTRO CÍVICO,-25.4195899963,-49.2675209045,22,2,Wednesday,HOME
50448503,2014-04-30 22:39:18-03:00,GreatOutdoors,CENTRO CÍVICO,-25.4169879763,-49.2689285417,22,2,Wednesday,LEISURE
50448503,2014-04-30 22:39:29-03:00,Home,JUVEVÊ,-25.411883195,-49.265463956,22,2,Wednesday,HOME
22337436,2014-04-30 22:39:49-03:00,Shop,CRISTO REI,-25.4303630334,-49.2412424193,22,2,Wednesday,PURCHASE
43624487,2014-04-30 22:40:09-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,22,2,Wednesday,LEISURE
84028813,2014-04-30 22:40:51-03:00,Shop,REBOUÇAS,-25.4381494149,-49.2673301697,22,2,Wednesday,PURCHASE
4782765,2014-04-30 22:40:52-03:00,Arts,SÃO FRANCISCO,-25.4247468168,-49.2767554522,22,2,Wednesday,OTHER
82316203,2014-04-30 22:41:16-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,22,2,Wednesday,LEISURE
67035456,2014-04-30 22:41:21-03:00,Nightlife,HUGO LANGE,-25.422639912,-49.2488269458,22,2,Wednesday,LEISURE
84028813,2014-04-30 22:41:22-03:00,Shop,HAUER,-25.4769018416,-49.2546063027,22,2,Wednesday,PURCHASE
59548558,2014-04-30 22:42:12-03:00,GreatOutdoors,BOA VISTA,-25.3911048912,-49.2597527932,22,2,Wednesday,LEISURE
84028813,2014-04-30 22:42:14-03:00,Food,CENTRO,-25.4299133701,-49.2669784493,22,2,Wednesday,LEISURE
2577206,2014-04-30 22:43:37-03:00,Nightlife,BATEL,-25.4364151305,-49.284324646,22,2,Wednesday,LEISURE
66276954,2014-04-30 22:44:00-03:00,Home,VISTA ALEGRE,-25.412178896,-49.289212915,22,2,Wednesday,HOME
52793291,2014-04-30 22:45:37-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,22,2,Wednesday,LEISURE
28442546,2014-04-30 22:46:01-03:00,Shop,CRISTO REI,-25.4303630334,-49.2412424193,22,2,Wednesday,PURCHASE
78080696,2014-04-30 22:46:59-03:00,Home,CENTRO CÍVICO,-25.4201918611,-49.2705619186,22,2,Wednesday,HOME
84296034,2014-04-30 22:47:15-03:00,Nightlife,BATEL,-25.4371956802,-49.286932888,22,2,Wednesday,LEISURE
42062438,2014-04-30 22:47:56-03:00,Food,CABRAL,-25.410371016,-49.2540640382,22,2,Wednesday,LEISURE
57412002,2014-04-30 22:48:25-03:00,Food,HUGO LANGE,-25.4185810422,-49.251221746,22,2,Wednesday,LEISURE
29026207,2014-04-30 22:48:28-03:00,Food,ÁGUA VERDE,-25.4667394132,-49.2859426763,22,2,Wednesday,LEISURE
12403086,2014-04-30 22:48:29-03:00,Travel,JARDIM BOTÂNICO,-25.4366476617,-49.2574167252,22,2,Wednesday,OTHER
14885186,2014-04-30 22:49:41-03:00,Travel,JARDIM BOTÂNICO,-25.4366476617,-49.2574167252,22,2,Wednesday,OTHER
5412966,2014-04-30 22:49:59-03:00,Food,BIGORRILHO,-25.4346808211,-49.2846679688,22,2,Wednesday,LEISURE
73588240,2014-04-30 22:50:00-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
78080696,2014-04-30 22:50:33-03:00,Home,CENTRO CÍVICO,-25.415199957,-49.268935966,22,2,Wednesday,HOME
28598614,2014-04-30 22:52:09-03:00,Home,BACACHERI,-25.4114452593,-49.2284034446,22,2,Wednesday,HOME
14048169,2014-04-30 22:53:53-03:00,Food,CENTRO,-25.4363133589,-49.2802839423,22,2,Wednesday,LEISURE
84621569,2014-04-30 22:56:08-03:00,Home,ABRANCHES,-25.3760563865,-49.268935966,22,2,Wednesday,HOME
52193945,2014-04-30 22:58:04-03:00,Nightlife,MERCÊS,-25.4222167723,-49.2852000287,22,2,Wednesday,LEISURE
72043747,2014-04-30 22:58:16-03:00,Nightlife,BATEL,-25.43741,-49.2838,22,2,Wednesday,LEISURE
79444867,2014-04-30 22:58:22-03:00,Travel,SANTA FELICIDADE,-25.4011572395,-49.3302861294,22,2,Wednesday,OTHER
5948315,2014-04-30 22:58:28-03:00,Food,PRADO VELHO,-25.4518900246,-49.2571547478,22,2,Wednesday,LEISURE
20665793,2014-04-30 22:58:46-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,22,2,Wednesday,LEISURE
54175488,2014-04-30 22:59:28-03:00,Home,CIDADE INDUSTRIAL DE CURITIBA,-25.496496,-49.313706,22,2,Wednesday,HOME
6869703,2014-04-30 22:59:42-03:00,Shop,BATEL,-25.4432164827,-49.2906761169,22,2,Wednesday,PURCHASE
11820047,2014-04-30 23:00:15-03:00,Food,BATEL,-25.4404359193,-49.2956650257,23,2,Wednesday,LEISURE
20254519,2014-04-30 23:00:21-03:00,Nightlife,BATEL,-25.43741,-49.2838,23,2,Wednesday,LEISURE
77856020,2014-04-30 23:02:43-03:00,Nightlife,BATEL,-25.43741,-49.2838,23,2,Wednesday,LEISURE
5412966,2014-04-30 23:04:08-03:00,Nightlife,BATEL,-25.4347292659,-49.2840886116,23,2,Wednesday,LEISURE
8796974,2014-04-30 23:04:42-03:00,Nightlife,BIGORRILHO,-25.4358027542,-49.2874280002,23,2,Wednesday,LEISURE
84001997,2014-04-30 23:04:43-03:00,Nightlife,BATEL,-25.43741,-49.2838,23,2,Wednesday,LEISURE
46230369,2014-04-30 23:04:57-03:00,Nightlife,CENTRO CÍVICO,-25.4208116366,-49.2708391023,23,2,Wednesday,LEISURE
56671485,2014-04-30 23:05:21-03:00,Nightlife,CENTRO CÍVICO,-25.4078834915,-49.2715419669,23,2,Wednesday,LEISURE
5910138,2014-04-30 23:05:22-03:00,Food,SÃO FRANCISCO,-25.4248683794,-49.2740169105,23,2,Wednesday,LEISURE
63005466,2014-04-30 23:05:42-03:00,Home,FAZENDINHA,-25.484449375,-49.3297881727,23,2,Wednesday,HOME
7246574,2014-04-30 23:05:53-03:00,Food,SEMINÁRIO,-25.447809,-49.308501,23,2,Wednesday,LEISURE
12947514,2014-04-30 23:06:43-03:00,Shop,BOM RETIRO,-25.4118418046,-49.2741537094,23,2,Wednesday,PURCHASE
47076499,2014-04-30 23:07:15-03:00,Nightlife,SÃO FRANCISCO,-25.424390718,-49.2742019892,23,2,Wednesday,LEISURE
6869703,2014-04-30 23:07:31-03:00,Nightlife,BATEL,-25.4430614704,-49.2910408974,23,2,Wednesday,LEISURE
65993375,2014-04-30 23:07:43-03:00,Arts,ÁGUA VERDE,-25.448127,-49.285396,23,2,Wednesday,OTHER
12640045,2014-04-30 23:07:55-03:00,GreatOutdoors,CENTRO,-25.4297684239,-49.2719113827,23,2,Wednesday,LEISURE
53765091,2014-04-30 23:08:49-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,23,2,Wednesday,LEISURE
31841256,2014-04-30 23:08:53-03:00,Food,ÁGUA VERDE,-25.4537671437,-49.2723526061,23,2,Wednesday,LEISURE
43172394,2014-04-30 23:09:43-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,23,2,Wednesday,LEISURE
52319567,2014-04-30 23:09:44-03:00,Home,NOVO MUNDO,-25.4904738176,-49.289212915,23,2,Wednesday,HOME
30757115,2014-04-30 23:10:13-03:00,Nightclub,BATEL,-25.4448529916,-49.2945630385,23,2,Wednesday,LEISURE
26742983,2014-04-30 23:10:26-03:00,Nightlife,REBOUÇAS,-25.4450572385,-49.2675018311,23,2,Wednesday,LEISURE
58867807,2014-04-30 23:10:33-03:00,Nightlife,BATEL,-25.4450589481,-49.2946917843,23,2,Wednesday,LEISURE
12048217,2014-04-30 23:10:42-03:00,Home,CIDADE INDUSTRIAL DE CURITIBA,-25.4743360614,-49.3400925375,23,2,Wednesday,HOME
66667319,2014-04-30 23:11:22-03:00,Arts,CENTRO CÍVICO,-25.4234314263,-49.2705059052,23,2,Wednesday,OTHER
14127406,2014-04-30 23:11:32-03:00,Nightlife,HUGO LANGE,-25.4158453085,-49.2472980861,23,2,Wednesday,LEISURE
61277133,2014-04-30 23:11:53-03:00,Home,CAPÃO RASO,-25.5134369268,-49.2993540601,23,2,Wednesday,HOME
14117301,2014-04-30 23:12:18-03:00,Food,CABRAL,-25.4105238506,-49.2532968521,23,2,Wednesday,LEISURE
61277133,2014-04-30 23:13:04-03:00,Food,CAPÃO RASO,-25.508437398,-49.2958703166,23,2,Wednesday,LEISURE
24143400,2014-04-30 23:13:27-03:00,Home,FAZENDINHA,-25.4741644666,-49.3268723629,23,2,Wednesday,HOME
22651657,2014-04-30 23:16:12-03:00,Nightlife,BATEL,-25.43741,-49.2838,23,2,Wednesday,LEISURE
38313180,2014-04-30 23:16:28-03:00,Nightlife,MERCÊS,-25.4222167723,-49.2852000287,23,2,Wednesday,LEISURE
1022870,2014-04-30 23:16:41-03:00,Nightlife,SÃO FRANCISCO,-25.4234539723,-49.2804310274,23,2,Wednesday,LEISURE
31312936,2014-04-30 23:18:19-03:00,Work,CABRAL,-25.4047188673,-49.2564296722,23,2,Wednesday,WORK
48346855,2014-04-30 23:21:12-03:00,Nightlife,SÃO FRANCISCO,-25.4235642729,-49.2741208604,23,2,Wednesday,LEISURE
46139612,2014-04-30 23:21:55-03:00,Nightlife,BATEL,-25.437627,-49.28077,23,2,Wednesday,LEISURE
61412382,2014-04-30 23:22:36-03:00,Food,REBOUÇAS,-25.4506616822,-49.2657905817,23,2,Wednesday,LEISURE
42232445,2014-04-30 23:25:04-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,23,2,Wednesday,LEISURE
55973423,2014-04-30 23:25:29-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,23,2,Wednesday,LEISURE
70149301,2014-04-30 23:25:30-03:00,Home,CAPÃO RASO,-25.503966009,-49.2978411933,23,2,Wednesday,HOME
12268047,2014-04-30 23:25:33-03:00,Nightlife,REBOUÇAS,-25.4510734669,-49.2658994925,23,2,Wednesday,LEISURE
32172178,2014-04-30 23:30:28-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,23,2,Wednesday,LEISURE
28552566,2014-04-30 23:32:49-03:00,Home,AHÚ,-25.4020316162,-49.258800163,23,2,Wednesday,HOME
44507361,2014-04-30 23:33:00-03:00,Food,HAUER,-25.4808704649,-49.249247513,23,2,Wednesday,LEISURE
12059030,2014-04-30 23:33:20-03:00,Home,CENTRO,-25.4381559118,-49.2790735502,23,2,Wednesday,HOME
40507770,2014-04-30 23:33:56-03:00,Home,AHÚ,-25.4020316162,-49.258800163,23,2,Wednesday,HOME
59693706,2014-04-30 23:34:55-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,23,2,Wednesday,LEISURE
46477538,2014-04-30 23:36:02-03:00,Nightlife,PRADO VELHO,-25.4483995916,-49.2574596405,23,2,Wednesday,LEISURE
23290602,2014-04-30 23:36:51-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,23,2,Wednesday,LEISURE
73183730,2014-04-30 23:37:29-03:00,Work,BOM RETIRO,-25.4156609946,-49.279175034,23,2,Wednesday,WORK
56162847,2014-04-30 23:38:01-03:00,Home,BOA VISTA,-25.3854823373,-49.2385339019,23,2,Wednesday,HOME
56782545,2014-04-30 23:41:59-03:00,Home,BATEL,-25.4419067453,-49.2820414075,23,2,Wednesday,HOME
51127776,2014-04-30 23:42:23-03:00,Home,PORTÃO,-25.4680238784,-49.3168155566,23,2,Wednesday,HOME
77519705,2014-04-30 23:42:51-03:00,Shop,ORLEANS,-25.4295120399,-49.3534545199,23,2,Wednesday,PURCHASE
28442546,2014-04-30 23:43:48-03:00,Food,TARUMÃ,-25.427743334,-49.2334914207,23,2,Wednesday,LEISURE
45543170,2014-04-30 23:46:46-03:00,Shop,BIGORRILHO,-25.4295174714,-49.294553135,23,2,Wednesday,PURCHASE
28777092,2014-04-30 23:48:34-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,23,2,Wednesday,LEISURE
39381689,2014-04-30 23:49:03-03:00,Home,CABRAL,-25.4084959017,-49.2531267717,23,2,Wednesday,HOME
17601906,2014-04-30 23:49:12-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,23,2,Wednesday,LEISURE
23597337,2014-04-30 23:50:10-03:00,Nightlife,SÃO FRANCISCO,-25.4234539723,-49.2804310274,23,2,Wednesday,LEISURE
8561757,2014-04-30 23:50:53-03:00,Home,ÁGUA VERDE,-25.4513278303,-49.289212915,23,2,Wednesday,HOME
45168037,2014-04-30 23:50:59-03:00,Nightlife,PRADO VELHO,-25.4483995916,-49.2574596405,23,2,Wednesday,LEISURE
11808889,2014-04-30 23:51:58-03:00,Home,CENTRO,-25.4381559118,-49.2790735502,23,2,Wednesday,HOME
33131799,2014-04-30 23:53:04-03:00,Nightlife,CRISTO REI,-25.4352969465,-49.2504696492,23,2,Wednesday,LEISURE
84685275,2014-04-30 23:53:13-03:00,Home,CIDADE INDUSTRIAL DE CURITIBA,-25.472632666,-49.347615708,23,2,Wednesday,HOME
49223640,2014-04-30 23:53:59-03:00,Shop,BATEL,-25.4432164827,-49.2906761169,23,2,Wednesday,PURCHASE
24067919,2014-04-30 23:54:11-03:00,Food,MOSSUNGUÊ,-25.4360275775,-49.3175840378,23,2,Wednesday,LEISURE
44658173,2014-04-30 23:57:14-03:00,Food,CENTRO,-25.4297985788,-49.2747099137,23,2,Wednesday,LEISURE
6869703,2014-04-30 23:58:42-03:00,Arts,BATEL,-25.4430057629,-49.2907565832,23,2,Wednesday,OTHER
17833089,2014-04-30 23:59:38-03:00,Nightlife,BATEL,-25.4364151305,-49.284324646,23,2,Wednesday,LEISURE
8571683,2014-04-30 23:59:44-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,23,2,Wednesday,LEISURE
45815754,2014-05-01 00:00:17-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,0,3,Thursday,LEISURE
29019689,2014-05-01 00:02:38-03:00,Home,SÃO BRAZ,-25.4030850192,-49.3500864747,0,3,Thursday,HOME
74501467,2014-05-01 00:05:25-03:00,Work,CIDADE INDUSTRIAL DE CURITIBA,-25.4974585249,-49.3390846252,0,3,Thursday,WORK
36267694,2014-05-01 00:05:33-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,0,3,Thursday,LEISURE
12959784,2014-05-01 00:05:36-03:00,Arts,CENTRO CÍVICO,-25.4234314263,-49.2705059052,0,3,Thursday,OTHER
50206114,2014-05-01 00:05:54-03:00,Travel,JARDIM BOTÂNICO,-25.4366476617,-49.2574167252,0,3,Thursday,OTHER
24417564,2014-05-01 00:05:58-03:00,Nightlife,XAXIM,-25.4984620667,-49.2705569689,0,3,Thursday,LEISURE
28106203,2014-05-01 00:08:32-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,0,3,Thursday,LEISURE
49653776,2014-05-01 00:09:31-03:00,Nightlife,BATEL,-25.4361535324,-49.284748435,0,3,Thursday,LEISURE
82299506,2014-05-01 00:14:31-03:00,Home,BOA VISTA,-25.3790805936,-49.2486661415,0,3,Thursday,HOME
26435055,2014-05-01 00:15:45-03:00,Arts,JARDIM BOTÂNICO,-25.4458216768,-49.2473129292,0,3,Thursday,OTHER
12757247,2014-05-01 00:18:03-03:00,Nightlife,SÃO FRANCISCO,-25.4234539723,-49.2804310274,0,3,Thursday,LEISURE
4769478,2014-05-01 00:18:57-03:00,Arts,ÁGUA VERDE,-25.4473651243,-49.2835959424,0,3,Thursday,OTHER
33269038,2014-05-01 00:19:25-03:00,Nightlife,SÃO FRANCISCO,-25.4263351047,-49.2767988738,0,3,Thursday,LEISURE
19104197,2014-05-01 00:20:44-03:00,Food,ÁGUA VERDE,-25.4522506514,-49.286774453,0,3,Thursday,LEISURE
30242766,2014-05-01 00:21:08-03:00,Food,PILARZINHO,-25.403093,-49.282643,0,3,Thursday,LEISURE
24460502,2014-05-01 00:22:11-03:00,Home,MOSSUNGUÊ,-25.4362973395,-49.329815424,0,3,Thursday,HOME
25422309,2014-05-01 00:24:10-03:00,Nightlife,REBOUÇAS,-25.4510734669,-49.2658994925,0,3,Thursday,LEISURE
69667041,2014-05-01 00:26:18-03:00,Home,PORTÃO,-25.4678874051,-49.309496985,0,3,Thursday,HOME
29033696,2014-05-01 00:26:50-03:00,Home,BIGORRILHO,-25.4362028018,-49.2917108981,0,3,Thursday,HOME
69047057,2014-05-01 00:30:01-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,0,3,Thursday,LEISURE
80609212,2014-05-01 00:30:12-03:00,Home,PORTÃO,-25.4678874051,-49.309496985,0,3,Thursday,HOME
23152673,2014-05-01 00:30:20-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,0,3,Thursday,LEISURE
5893621,2014-05-01 00:31:17-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,0,3,Thursday,LEISURE
74595016,2014-05-01 00:33:17-03:00,Home,JARDIM DAS AMÉRICAS,-25.4539593872,-49.2385339019,0,3,Thursday,HOME
3830450,2014-05-01 00:33:36-03:00,Nightlife,CENTRO,-25.43583,-49.282158,0,3,Thursday,LEISURE
77666321,2014-05-01 00:33:49-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,0,3,Thursday,LEISURE
28566131,2014-05-01 00:34:59-03:00,Nightlife,PRADO VELHO,-25.4483995916,-49.2574596405,0,3,Thursday,LEISURE
42029104,2014-05-01 00:35:27-03:00,GreatOutdoors,CENTRO,-25.4297684239,-49.2719113827,0,3,Thursday,LEISURE
18139721,2014-05-01 00:36:16-03:00,Home,SÃO LOURENÇO,-25.3956285298,-49.268935966,0,3,Thursday,HOME
74754889,2014-05-01 00:36:41-03:00,Shop,REBOUÇAS,-25.4381494149,-49.2673301697,0,3,Thursday,PURCHASE
27300970,2014-05-01 00:36:42-03:00,Shop,PORTÃO,-25.477856724,-49.2906332016,0,3,Thursday,PURCHASE
57153023,2014-05-01 00:37:07-03:00,Nightlife,BIGORRILHO,-25.43531,-49.28721,0,3,Thursday,LEISURE
25800483,2014-05-01 00:40:25-03:00,GreatOutdoors,CENTRO,-25.4297684239,-49.2719113827,0,3,Thursday,LEISURE
83171507,2014-05-01 00:40:26-03:00,Nightlife,BATEL,-25.4448529916,-49.2945630385,0,3,Thursday,LEISURE
25800483,2014-05-01 00:40:57-03:00,Food,JARDIM BOTÂNICO,-25.4383246581,-49.2508803324,0,3,Thursday,LEISURE
13148145,2014-05-01 00:43:22-03:00,Nightlife,BATEL,-25.4433344574,-49.2891757803,0,3,Thursday,LEISURE
61365644,2014-05-01 00:47:30-03:00,Nightlife,SÃO FRANCISCO,-25.428558824,-49.2786205879,0,3,Thursday,LEISURE
32437437,2014-05-01 00:48:45-03:00,Nightlife,BATEL,-25.4347292659,-49.2840886116,0,3,Thursday,LEISURE
46631898,2014-05-01 00:50:29-03:00,Nightlife,BIGORRILHO,-25.4358027542,-49.2874280002,0,3,Thursday,LEISURE
53418392,2014-05-01 00:52:18-03:00,Food,SÃO FRANCISCO,-25.4275398542,-49.2727375031,0,3,Thursday,LEISURE
16972722,2014-05-01 00:55:32-03:00,GreatOutdoors,ALTO DA GLÓRIA,-25.420634138,-49.259158944,0,3,Thursday,LEISURE
79972277,2014-05-01 00:55:51-03:00,Work,ÁGUA VERDE,-25.4492810726,-49.2772641975,0,3,Thursday,WORK
14131966,2014-05-01 00:58:05-03:00,Arts,NOVO MUNDO,-25.4806079865,-49.2876853943,0,3,Thursday,OTHER
10700129,2014-05-01 01:05:56-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,1,3,Thursday,LEISURE
5896225,2014-05-01 01:06:09-03:00,Home,PAROLIN,-25.4641253467,-49.268935966,1,3,Thursday,HOME
5213422,2014-05-01 01:06:20-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,1,3,Thursday,LEISURE
23953825,2014-05-01 01:09:45-03:00,Nightlife,ALTO DA RUA XV,-25.428806,-49.24920857,1,3,Thursday,LEISURE
11808889,2014-05-01 01:17:48-03:00,Home,CENTRO,-25.4381559118,-49.2790735502,1,3,Thursday,HOME
39686266,2014-05-01 01:18:40-03:00,Home,CENTRO,-25.435003338,-49.2818087259,1,3,Thursday,HOME
3830450,2014-05-01 01:23:22-03:00,Nightlife,SÃO FRANCISCO,-25.4248094559,-49.27365,1,3,Thursday,LEISURE
47501524,2014-05-01 01:30:53-03:00,Home,PILARZINHO,-25.3926033411,-49.289212915,1,3,Thursday,HOME
32959538,2014-05-01 01:33:06-03:00,Work,CAPÃO RASO,-25.5153627111,-49.2949998379,1,3,Thursday,WORK
5844090,2014-05-01 01:33:34-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,1,3,Thursday,LEISURE
27093657,2014-05-01 01:35:12-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,1,3,Thursday,LEISURE
7983323,2014-05-01 01:35:32-03:00,Home,AHÚ,-25.4089722796,-49.2618758544,1,3,Thursday,HOME
12268047,2014-05-01 01:35:46-03:00,Food,PORTÃO,-25.4681525456,-49.2952315293,1,3,Thursday,LEISURE
27093657,2014-05-01 01:38:07-03:00,Work,BATEL,-25.440748,-49.287752,1,3,Thursday,WORK
47869355,2014-05-01 01:42:30-03:00,Food,SEMINÁRIO,-25.4464363985,-49.2961377181,1,3,Thursday,LEISURE
58867807,2014-05-01 01:42:56-03:00,Nightlife,BATEL,-25.4448529916,-49.2945630385,1,3,Thursday,LEISURE
9523920,2014-05-01 01:43:06-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,1,3,Thursday,LEISURE
18415993,2014-05-01 01:46:14-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,1,3,Thursday,LEISURE
33796180,2014-05-01 01:47:36-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,1,3,Thursday,LEISURE
84001997,2014-05-01 01:48:00-03:00,Nightlife,BATEL,-25.4354268679,-49.283208847,1,3,Thursday,LEISURE
47167047,2014-05-01 01:48:13-03:00,Nightlife,BATEL,-25.4453064246,-49.2945432315,1,3,Thursday,LEISURE
69149317,2014-05-01 01:49:37-03:00,Home,PILARZINHO,-25.4023912085,-49.289212915,1,3,Thursday,HOME
73269857,2014-05-01 01:51:41-03:00,Nightlife,BATEL,-25.43741,-49.2838,1,3,Thursday,LEISURE
11434241,2014-05-01 01:54:32-03:00,Home,BARREIRINHA,-25.3824617151,-49.258800163,1,3,Thursday,HOME
23582885,2014-05-01 01:56:52-03:00,Nightlife,PRADO VELHO,-25.4483995916,-49.2574596405,1,3,Thursday,LEISURE
23953825,2014-05-01 02:08:29-03:00,Food,ALTO DA RUA XV,-25.4304101619,-49.2543094038,2,3,Thursday,LEISURE
28947675,2014-05-01 02:09:25-03:00,Nightlife,SEMINÁRIO,-25.4489808609,-49.3050634861,2,3,Thursday,LEISURE
46013462,2014-05-01 02:11:59-03:00,Food,ALTO DA RUA XV,-25.4273848217,-49.2551851273,2,3,Thursday,LEISURE
69490179,2014-05-01 02:19:00-03:00,Nightlife,BATEL,-25.436492641,-49.285504818,2,3,Thursday,LEISURE
40300850,2014-05-01 02:29:14-03:00,Nightlife,BATEL,-25.43741,-49.2838,2,3,Thursday,LEISURE
46522651,2014-05-01 02:29:52-03:00,Home,JARDIM DAS AMÉRICAS,-25.4539593872,-49.2385339019,2,3,Thursday,HOME
73566319,2014-05-01 02:31:25-03:00,Food,BATEL,-25.4455123822,-49.2947858679,2,3,Thursday,LEISURE
27093657,2014-05-01 02:32:11-03:00,Home,CENTRO,-25.4313851197,-49.258800163,2,3,Thursday,HOME
45379010,2014-05-01 02:35:00-03:00,Food,BATEL,-25.440327438,-49.2821503226,2,3,Thursday,LEISURE
12589642,2014-05-01 02:39:06-03:00,Food,BACACHERI,-25.4001153848,-49.245057106,2,3,Thursday,LEISURE
5412966,2014-05-01 02:41:58-03:00,Shop,CENTRO,-25.4353392404,-49.2816404037,2,3,Thursday,PURCHASE
28106203,2014-05-01 02:44:15-03:00,Nightlife,BIGORRILHO,-25.4358027542,-49.2874280002,2,3,Thursday,LEISURE
78978976,2014-05-01 02:49:02-03:00,Food,ALTO DA RUA XV,-25.4273848217,-49.2551851273,2,3,Thursday,LEISURE
