timestamp,lat,lon
2014-05-19 07:10:50,-25.374540548,-49.2243601686
2014-05-19 07:11:00,-25.374540548,-49.2243601686
2014-05-19 07:11:10,-25.374540548,-49.2243601686
2014-05-19 07:11:20,-25.374540548,-49.2243601686
2014-05-19 07:11:30,-25.374540548,-49.2243601686
2014-05-19 07:11:40,-25.374540548,-49.2243601686
2014-05-19 07:11:50,-25.374540548,-49.2243601686
2014-05-19 07:12:00,-25.374540548,-49.2243601686
2014-05-19 07:12:10,-25.374540548,-49.2243601686
2014-05-19 07:12:20,-25.374540548,-49.2243601686
2014-05-19 07:12:30,-25.374540548,-49.2243601686
2014-05-19 07:12:40,-25.374540548,-49.2243601686
2014-05-19 07:12:50,-25.374540548,-49.2243601686
2014-05-19 07:13:00,-25.374540548,-49.2243601686
2014-05-19 07:13:10,-25.374540548,-49.2243601686
2014-05-19 07:13:20,-25.374540548,-49.2243601686
2014-05-19 07:13:30,-25.374540548,-49.2243601686
2014-05-19 07:13:40,-25.374540548,-49.2243601686
2014-05-19 07:13:50,-25.374540548,-49.2243601686
2014-05-19 07:14:00,-25.374540548,-49.2243601686
2014-05-19 07:14:10,-25.374540548,-49.2243601686
2014-05-19 07:14:20,-25.374540548,-49.2243601686
2014-05-19 07:14:30,-25.374540548,-49.2243601686
2014-05-19 07:14:40,-25.374540548,-49.2243601686
2014-05-19 07:14:50,-25.374540548,-49.2243601686
2014-05-19 07:15:00,-25.374540548,-49.2243601686
2014-05-19 07:15:10,-25.374540548,-49.2243601686
2014-05-19 07:15:20,-25.374540548,-49.2243601686
2014-05-19 07:15:30,-25.374540548,-49.2243601686
2014-05-19 07:15:40,-25.374540548,-49.2243601686
2014-05-19 07:15:50,-25.374540548,-49.2243601686
2014-05-19 07:16:00,-25.374540548,-49.2243601686
2014-05-19 07:16:10,-25.374540548,-49.2243601686
2014-05-19 07:16:20,-25.374540548,-49.2243601686
2014-05-19 07:16:30,-25.374540548,-49.2243601686
2014-05-19 07:16:40,-25.374540548,-49.2243601686
2014-05-19 07:16:50,-25.374540548,-49.2243601686
2014-05-19 07:17:00,-25.374540548,-49.2243601686
2014-05-19 07:17:10,-25.374540548,-49.2243601686
2014-05-19 07:17:20,-25.374540548,-49.2243601686
2014-05-19 07:17:30,-25.374540548,-49.2243601686
2014-05-19 07:17:40,-25.374540548,-49.2243601686
2014-05-19 07:17:50,-25.374540548,-49.2243601686
2014-05-19 07:18:00,-25.374540548,-49.2243601686
2014-05-19 07:18:10,-25.374540548,-49.2243601686
2014-05-19 07:18:20,-25.374540548,-49.2243601686
2014-05-19 07:18:30,-25.374540548,-49.2243601686
2014-05-19 07:18:40,-25.374540548,-49.2243601686
2014-05-19 07:18:50,-25.374540548,-49.2243601686
2014-05-19 07:19:00,-25.374540548,-49.2243601686
2014-05-19 07:19:10,-25.374540548,-49.2243601686
2014-05-19 07:19:20,-25.374540548,-49.2243601686
2014-05-19 07:19:30,-25.374540548,-49.2243601686
2014-05-19 07:19:40,-25.374540548,-49.2243601686
2014-05-19 07:19:50,-25.374540548,-49.2243601686
2014-05-19 07:20:00,-25.374540548,-49.2243601686
2014-05-19 07:20:10,-25.374540548,-49.2243601686
2014-05-19 07:20:20,-25.374540548,-49.2243601686
2014-05-19 07:20:30,-25.374540548,-49.2243601686
2014-05-19 07:20:40,-25.374540548,-49.2243601686
2014-05-19 07:20:50,-25.374540548,-49.2243601686
2014-05-19 07:21:00,-25.374540548,-49.2243601686
2014-05-19 07:21:10,-25.374540548,-49.2243601686
2014-05-19 07:21:20,-25.374540548,-49.2243601686
2014-05-19 07:21:30,-25.374540548,-49.2243601686
2014-05-19 07:21:40,-25.374540548,-49.2243601686
2014-05-19 07:21:50,-25.374540548,-49.2243601686
2014-05-19 07:22:00,-25.374540548,-49.2243601686
2014-05-19 07:22:10,-25.374540548,-49.2243601686
2014-05-19 07:22:20,-25.374540548,-49.2243601686
2014-05-19 07:22:30,-25.374540548,-49.2243601686
2014-05-19 07:22:40,-25.374540548,-49.2243601686
2014-05-19 07:22:50,-25.374540548,-49.2243601686
2014-05-19 07:23:00,-25.374540548,-49.2243601686
2014-05-19 07:23:10,-25.374540548,-49.2243601686
2014-05-19 07:23:20,-25.374540548,-49.2243601686
2014-05-19 07:23:30,-25.374540548,-49.2243601686
2014-05-19 07:23:40,-25.374540548,-49.2243601686
2014-05-19 07:23:50,-25.374540548,-49.2243601686
2014-05-19 07:24:00,-25.374540548,-49.2243601686
2014-05-19 07:24:10,-25.374540548,-49.2243601686
2014-05-19 07:24:20,-25.374540548,-49.2243601686
2014-05-19 07:24:30,-25.374540548,-49.2243601686
2014-05-19 07:24:40,-25.374540548,-49.2243601686
2014-05-19 07:24:50,-25.374540548,-49.2243601686
2014-05-19 07:25:00,-25.374540548,-49.2243601686
2014-05-19 07:25:10,-25.374540548,-49.2243601686
2014-05-19 07:25:20,-25.374540548,-49.2243601686
2014-05-19 07:25:30,-25.374540548,-49.2243601686
2014-05-19 07:25:40,-25.374540548,-49.2243601686
2014-05-19 07:25:50,-25.374540548,-49.2243601686
2014-05-19 07:26:00,-25.374540548,-49.2243601686
2014-05-19 07:26:10,-25.374540548,-49.2243601686
2014-05-19 07:26:20,-25.374540548,-49.2243601686
2014-05-19 07:26:30,-25.374540548,-49.2243601686
2014-05-19 07:26:40,-25.374540548,-49.2243601686
2014-05-19 07:26:50,-25.374540548,-49.2243601686
2014-05-19 07:27:00,-25.374540548,-49.2243601686
2014-05-19 07:27:10,-25.374540548,-49.2243601686
2014-05-19 07:27:20,-25.374540548,-49.2243601686
2014-05-19 07:27:30,-25.374540548,-49.2243601686
2014-05-19 07:27:40,-25.374540548,-49.2243601686
2014-05-19 07:27:50,-25.374540548,-49.2243601686
2014-05-19 07:28:00,-25.374540548,-49.2243601686
2014-05-19 07:28:10,-25.374540548,-49.2243601686
2014-05-19 07:28:20,-25.374540548,-49.2243601686
2014-05-19 07:28:30,-25.374540548,-49.2243601686
2014-05-19 07:28:40,-25.374540548,-49.2243601686
2014-05-19 07:28:50,-25.374540548,-49.2243601686
2014-05-19 07:29:00,-25.374540548,-49.2243601686
2014-05-19 07:29:10,-25.374540548,-49.2243601686
2014-05-19 07:29:20,-25.374540548,-49.2243601686
2014-05-19 07:29:30,-25.374540548,-49.2243601686
2014-05-19 07:29:40,-25.374540548,-49.2243601686
2014-05-19 07:29:50,-25.374540548,-49.2243601686
2014-05-19 07:30:00,-25.374540548,-49.2243601686
2014-05-19 07:30:10,-25.374540548,-49.2243601686
2014-05-19 07:30:20,-25.374540548,-49.2243601686
2014-05-19 07:30:30,-25.374540548,-49.2243601686
2014-05-19 07:30:40,-25.374540548,-49.2243601686
2014-05-19 07:30:50,-25.374540548,-49.2243601686
2014-05-19 07:31:00,-25.374540548,-49.2243601686
2014-05-19 07:31:10,-25.374540548,-49.2243601686
2014-05-19 07:31:20,-25.374540548,-49.2243601686
2014-05-19 07:31:30,-25.374540548,-49.2243601686
2014-05-19 07:31:40,-25.374540548,-49.2243601686
2014-05-19 07:31:50,-25.374540548,-49.2243601686
2014-05-19 07:32:00,-25.374540548,-49.2243601686
2014-05-19 07:32:10,-25.374540548,-49.2243601686
2014-05-19 07:32:20,-25.374540548,-49.2243601686
2014-05-19 07:32:30,-25.374540548,-49.2243601686
2014-05-19 07:32:40,-25.374540548,-49.2243601686
2014-05-19 07:32:50,-25.374540548,-49.2243601686
2014-05-19 07:33:00,-25.374540548,-49.2243601686
2014-05-19 07:33:10,-25.374540548,-49.2243601686
2014-05-19 07:33:20,-25.374540548,-49.2243601686
2014-05-19 07:33:30,-25.374540548,-49.2243601686
2014-05-19 07:33:40,-25.374540548,-49.2243601686
2014-05-19 07:33:50,-25.374540548,-49.2243601686
2014-05-19 07:34:00,-25.374540548,-49.2243601686
2014-05-19 07:34:10,-25.374540548,-49.2243601686
2014-05-19 07:34:20,-25.374540548,-49.2243601686
2014-05-19 07:34:30,-25.374540548,-49.2243601686
2014-05-19 07:34:40,-25.374540548,-49.2243601686
2014-05-19 07:34:50,-25.374540548,-49.2243601686
2014-05-19 07:35:00,-25.374540548,-49.2243601686
2014-05-19 07:35:10,-25.374540548,-49.2243601686
2014-05-19 07:35:20,-25.374540548,-49.2243601686
2014-05-19 07:35:30,-25.374540548,-49.2243601686
2014-05-19 07:35:40,-25.374540548,-49.2243601686
2014-05-19 07:35:50,-25.374540548,-49.2243601686
2014-05-19 07:36:00,-25.374540548,-49.2243601686
2014-05-19 07:36:10,-25.374540548,-49.2243601686
2014-05-19 07:36:20,-25.374540548,-49.2243601686
2014-05-19 07:36:30,-25.374540548,-49.2243601686
2014-05-19 07:36:40,-25.374540548,-49.2243601686
2014-05-19 07:36:50,-25.374540548,-49.2243601686
2014-05-19 07:37:00,-25.374540548,-49.2243601686
2014-05-19 07:37:10,-25.374540548,-49.2243601686
2014-05-19 07:37:20,-25.374540548,-49.2243601686
2014-05-19 07:37:30,-25.374540548,-49.2243601686
2014-05-19 07:37:40,-25.374540548,-49.2243601686
2014-05-19 07:37:50,-25.374540548,-49.2243601686
2014-05-19 07:38:00,-25.374540548,-49.2243601686
2014-05-19 07:38:10,-25.374540548,-49.2243601686
2014-05-19 07:38:20,-25.374540548,-49.2243601686
2014-05-19 07:38:30,-25.374540548,-49.2243601686
2014-05-19 07:38:40,-25.374540548,-49.2243601686
2014-05-19 07:38:50,-25.374540548,-49.2243601686
2014-05-19 07:39:00,-25.374540548,-49.2243601686
2014-05-19 07:39:10,-25.374540548,-49.2243601686
2014-05-19 07:39:20,-25.374540548,-49.2243601686
2014-05-19 07:39:30,-25.374540548,-49.2243601686
2014-05-19 07:39:40,-25.374540548,-49.2243601686
2014-05-19 07:39:50,-25.374540548,-49.2243601686
2014-05-19 07:40:00,-25.374540548,-49.2243601686
2014-05-19 07:40:10,-25.374540548,-49.2243601686
2014-05-19 07:40:20,-25.374540548,-49.2243601686
2014-05-19 07:40:30,-25.374540548,-49.2243601686
2014-05-19 07:40:40,-25.374540548,-49.2243601686
2014-05-19 07:40:50,-25.374540548,-49.2243601686
2014-05-19 07:41:00,-25.374540548,-49.2243601686
2014-05-19 07:41:10,-25.374540548,-49.2243601686
2014-05-19 07:41:20,-25.374540548,-49.2243601686
2014-05-19 07:41:30,-25.374540548,-49.2243601686
2014-05-19 07:41:40,-25.374540548,-49.2243601686
2014-05-19 07:41:50,-25.374540548,-49.2243601686
2014-05-19 07:42:00,-25.374540548,-49.2243601686
2014-05-19 07:42:10,-25.374540548,-49.2243601686
2014-05-19 07:42:20,-25.374540548,-49.2243601686
2014-05-19 07:42:30,-25.374540548,-49.2243601686
2014-05-19 07:42:40,-25.374540548,-49.2243601686
2014-05-19 07:42:50,-25.374540548,-49.2243601686
2014-05-19 07:43:00,-25.374540548,-49.2243601686
2014-05-19 07:43:10,-25.374540548,-49.2243601686
2014-05-19 07:43:20,-25.374540548,-49.2243601686
2014-05-19 07:43:30,-25.374540548,-49.2243601686
2014-05-19 07:43:40,-25.374540548,-49.2243601686
2014-05-19 07:43:50,-25.374540548,-49.2243601686
2014-05-19 07:44:00,-25.374540548,-49.2243601686
2014-05-19 07:44:10,-25.374540548,-49.2243601686
2014-05-19 07:44:20,-25.374540548,-49.2243601686
2014-05-19 07:44:30,-25.374540548,-49.2243601686
2014-05-19 07:44:40,-25.374540548,-49.2243601686
2014-05-19 07:44:50,-25.374540548,-49.2243601686
2014-05-19 07:45:00,-25.374540548,-49.2243601686
2014-05-19 07:45:10,-25.374540548,-49.2243601686
2014-05-19 07:45:20,-25.374540548,-49.2243601686
2014-05-19 07:45:30,-25.374540548,-49.2243601686
2014-05-19 07:45:40,-25.374540548,-49.2243601686
2014-05-19 07:45:50,-25.374540548,-49.2243601686
2014-05-19 07:46:00,-25.374540548,-49.2243601686
2014-05-19 07:46:10,-25.374540548,-49.2243601686
2014-05-19 07:46:20,-25.374540548,-49.2243601686
2014-05-19 07:46:30,-25.374540548,-49.2243601686
2014-05-19 07:46:40,-25.374540548,-49.2243601686
2014-05-19 07:46:50,-25.374540548,-49.2243601686
2014-05-19 07:47:00,-25.374540548,-49.2243601686
2014-05-19 07:47:10,-25.374540548,-49.2243601686
2014-05-19 07:47:20,-25.374540548,-49.2243601686
2014-05-19 07:47:30,-25.374540548,-49.2243601686
2014-05-19 07:47:40,-25.374540548,-49.2243601686
2014-05-19 07:47:50,-25.374540548,-49.2243601686
2014-05-19 07:48:00,-25.374540548,-49.2243601686
2014-05-19 07:48:10,-25.374540548,-49.2243601686
2014-05-19 07:48:20,-25.374540548,-49.2243601686
2014-05-19 07:48:30,-25.374540548,-49.2243601686
2014-05-19 07:48:40,-25.374540548,-49.2243601686
2014-05-19 07:48:50,-25.374540548,-49.2243601686
2014-05-19 07:49:00,-25.374540548,-49.2243601686
2014-05-19 07:49:10,-25.374540548,-49.2243601686
2014-05-19 07:49:20,-25.374540548,-49.2243601686
2014-05-19 07:49:30,-25.374540548,-49.2243601686
2014-05-19 07:49:40,-25.374540548,-49.2243601686
2014-05-19 07:49:50,-25.374540548,-49.2243601686
2014-05-19 07:50:00,-25.374540548,-49.2243601686
2014-05-19 07:50:10,-25.374540548,-49.2243601686
2014-05-19 07:50:20,-25.374540548,-49.2243601686
2014-05-19 07:50:30,-25.374540548,-49.2243601686
2014-05-19 07:50:40,-25.374540548,-49.2243601686
2014-05-19 07:50:50,-25.374540548,-49.2243601686
2014-05-19 07:51:00,-25.374540548,-49.2243601686
2014-05-19 07:51:10,-25.374540548,-49.2243601686
2014-05-19 07:51:20,-25.374540548,-49.2243601686
2014-05-19 07:51:30,-25.374540548,-49.2243601686
2014-05-19 07:51:40,-25.374540548,-49.2243601686
2014-05-19 07:51:50,-25.374540548,-49.2243601686
2014-05-19 07:52:00,-25.374540548,-49.2243601686
2014-05-19 07:52:10,-25.374540548,-49.2243601686
2014-05-19 07:52:20,-25.374540548,-49.2243601686
2014-05-19 07:52:30,-25.374540548,-49.2243601686
2014-05-19 07:52:40,-25.374540548,-49.2243601686
2014-05-19 07:52:50,-25.374540548,-49.2243601686
2014-05-19 07:53:00,-25.374540548,-49.2243601686
2014-05-19 07:53:10,-25.374540548,-49.2243601686
2014-05-19 07:53:20,-25.374540548,-49.2243601686
2014-05-19 07:53:30,-25.374540548,-49.2243601686
2014-05-19 07:53:40,-25.374540548,-49.2243601686
2014-05-19 07:53:50,-25.374540548,-49.2243601686
2014-05-19 07:54:00,-25.374540548,-49.2243601686
2014-05-19 07:54:10,-25.374540548,-49.2243601686
2014-05-19 07:54:20,-25.374540548,-49.2243601686
2014-05-19 07:54:30,-25.374540548,-49.2243601686
2014-05-19 07:54:40,-25.374540548,-49.2243601686
2014-05-19 07:54:50,-25.374540548,-49.2243601686
2014-05-19 07:55:00,-25.374540548,-49.2243601686
2014-05-19 07:55:10,-25.374540548,-49.2243601686
2014-05-19 07:55:20,-25.374540548,-49.2243601686
2014-05-19 07:55:30,-25.374540548,-49.2243601686
2014-05-19 07:55:40,-25.374540548,-49.2243601686
2014-05-19 07:55:50,-25.374540548,-49.2243601686
2014-05-19 07:56:00,-25.374540548,-49.2243601686
2014-05-19 07:56:10,-25.374540548,-49.2243601686
2014-05-19 07:56:20,-25.374540548,-49.2243601686
2014-05-19 07:56:30,-25.374540548,-49.2243601686
2014-05-19 07:56:40,-25.374540548,-49.2243601686
2014-05-19 07:56:50,-25.374540548,-49.2243601686
2014-05-19 07:57:00,-25.374540548,-49.2243601686
2014-05-19 07:57:10,-25.374540548,-49.2243601686
2014-05-19 07:57:20,-25.374540548,-49.2243601686
2014-05-19 07:57:30,-25.374540548,-49.2243601686
2014-05-19 07:57:40,-25.374540548,-49.2243601686
2014-05-19 07:57:50,-25.374540548,-49.2243601686
2014-05-19 07:58:00,-25.374540548,-49.2243601686
2014-05-19 07:58:10,-25.374540548,-49.2243601686
2014-05-19 07:58:20,-25.374540548,-49.2243601686
2014-05-19 07:58:30,-25.374540548,-49.2243601686
2014-05-19 07:58:40,-25.374540548,-49.2243601686
2014-05-19 07:58:50,-25.374540548,-49.2243601686
2014-05-19 07:59:00,-25.374540548,-49.2243601686
2014-05-19 07:59:10,-25.374540548,-49.2243601686
2014-05-19 07:59:20,-25.374540548,-49.2243601686
2014-05-19 07:59:30,-25.374540548,-49.2243601686
2014-05-19 07:59:40,-25.374540548,-49.2243601686
2014-05-19 07:59:50,-25.374540548,-49.2243601686
2014-05-19 08:00:00,-25.374540548,-49.2243601686
2014-05-19 08:00:10,-25.374540548,-49.2243601686
2014-05-19 08:00:20,-25.374540548,-49.2243601686
2014-05-19 08:00:30,-25.374540548,-49.2243601686
2014-05-19 08:00:40,-25.374540548,-49.2243601686
2014-05-19 08:00:50,-25.374540548,-49.2243601686
2014-05-19 08:01:00,-25.374540548,-49.2243601686
2014-05-19 08:01:10,-25.374540548,-49.2243601686
2014-05-19 08:01:20,-25.374540548,-49.2243601686
2014-05-19 08:01:30,-25.374540548,-49.2243601686
2014-05-19 08:01:40,-25.374540548,-49.2243601686
2014-05-19 08:01:50,-25.374540548,-49.2243601686
2014-05-19 08:02:00,-25.374540548,-49.2243601686
2014-05-19 08:02:10,-25.374540548,-49.2243601686
2014-05-19 08:02:20,-25.374540548,-49.2243601686
2014-05-19 08:02:30,-25.374540548,-49.2243601686
2014-05-19 08:02:40,-25.374540548,-49.2243601686
2014-05-19 08:02:50,-25.374540548,-49.2243601686
2014-05-19 08:03:00,-25.374540548,-49.2243601686
2014-05-19 08:03:10,-25.374540548,-49.2243601686
2014-05-19 08:03:20,-25.374540548,-49.2243601686
2014-05-19 08:03:30,-25.374540548,-49.2243601686
2014-05-19 08:03:40,-25.374540548,-49.2243601686
2014-05-19 08:03:50,-25.374540548,-49.2243601686
2014-05-19 08:04:00,-25.374540548,-49.2243601686
2014-05-19 08:04:10,-25.374540548,-49.2243601686
2014-05-19 08:04:20,-25.374540548,-49.2243601686
2014-05-19 08:04:30,-25.374540548,-49.2243601686
2014-05-19 08:04:40,-25.374540548,-49.2243601686
2014-05-19 08:04:50,-25.374540548,-49.2243601686
2014-05-19 08:05:00,-25.374540548,-49.2243601686
2014-05-19 08:05:10,-25.374540548,-49.2243601686
2014-05-19 08:05:20,-25.374540548,-49.2243601686
2014-05-19 08:05:30,-25.374540548,-49.2243601686
2014-05-19 08:05:40,-25.374540548,-49.2243601686
2014-05-19 08:05:50,-25.374540548,-49.2243601686
2014-05-19 08:06:00,-25.374540548,-49.2243601686
2014-05-19 08:06:10,-25.374540548,-49.2243601686
2014-05-19 08:06:20,-25.374540548,-49.2243601686
2014-05-19 08:06:30,-25.374540548,-49.2243601686
2014-05-19 08:06:40,-25.374540548,-49.2243601686
2014-05-19 08:06:50,-25.374540548,-49.2243601686
2014-05-19 08:07:00,-25.374540548,-49.2243601686
2014-05-19 08:07:10,-25.374540548,-49.2243601686
2014-05-19 08:07:20,-25.374540548,-49.2243601686
2014-05-19 08:07:30,-25.374540548,-49.2243601686
2014-05-19 08:07:40,-25.374540548,-49.2243601686
2014-05-19 08:07:50,-25.374540548,-49.2243601686
2014-05-19 08:08:00,-25.374540548,-49.2243601686
2014-05-19 08:08:10,-25.374540548,-49.2243601686
2014-05-19 08:08:20,-25.374540548,-49.2243601686
2014-05-19 08:08:30,-25.374540548,-49.2243601686
2014-05-19 08:08:40,-25.374540548,-49.2243601686
2014-05-19 08:08:50,-25.374540548,-49.2243601686
2014-05-19 08:09:00,-25.374540548,-49.2243601686
2014-05-19 08:09:10,-25.374540548,-49.2243601686
2014-05-19 08:09:20,-25.374540548,-49.2243601686
2014-05-19 08:09:30,-25.374540548,-49.2243601686
2014-05-19 08:09:40,-25.374540548,-49.2243601686
2014-05-19 08:09:50,-25.374540548,-49.2243601686
2014-05-19 08:10:00,-25.374540548,-49.2243601686
2014-05-19 08:10:10,-25.374540548,-49.2243601686
2014-05-19 08:10:20,-25.374540548,-49.2243601686
2014-05-19 08:10:30,-25.374540548,-49.2243601686
2014-05-19 08:10:40,-25.374540548,-49.2243601686
2014-05-19 08:10:50,-25.374540548,-49.2243601686
2014-05-19 08:11:00,-25.374540548,-49.2243601686
2014-05-19 08:11:10,-25.374540548,-49.2243601686
2014-05-19 08:11:20,-25.374540548,-49.2243601686
2014-05-19 08:11:30,-25.374540548,-49.2243601686
2014-05-19 08:11:40,-25.374540548,-49.2243601686
2014-05-19 08:11:50,-25.374540548,-49.2243601686
2014-05-19 08:12:00,-25.374540548,-49.2243601686
2014-05-19 08:12:10,-25.374540548,-49.2243601686
2014-05-19 08:12:20,-25.374540548,-49.2243601686
2014-05-19 08:12:30,-25.374540548,-49.2243601686
2014-05-19 08:12:40,-25.374540548,-49.2243601686
2014-05-19 08:12:50,-25.374540548,-49.2243601686
2014-05-19 08:13:00,-25.374540548,-49.2243601686
2014-05-19 08:13:10,-25.374540548,-49.2243601686
2014-05-19 08:13:20,-25.374540548,-49.2243601686
2014-05-19 08:13:30,-25.374540548,-49.2243601686
2014-05-19 08:13:40,-25.374540548,-49.2243601686
2014-05-19 08:13:50,-25.374540548,-49.2243601686
2014-05-19 08:14:00,-25.374540548,-49.2243601686
2014-05-19 08:14:10,-25.374540548,-49.2243601686
2014-05-19 08:14:20,-25.374540548,-49.2243601686
2014-05-19 08:14:30,-25.374540548,-49.2243601686
2014-05-19 08:14:40,-25.374540548,-49.2243601686
2014-05-19 08:14:50,-25.374540548,-49.2243601686
2014-05-19 08:15:00,-25.374540548,-49.2243601686
2014-05-19 08:15:10,-25.374540548,-49.2243601686
2014-05-19 08:15:20,-25.374540548,-49.2243601686
2014-05-19 08:15:30,-25.374540548,-49.2243601686
2014-05-19 08:15:40,-25.374540548,-49.2243601686
2014-05-19 08:15:50,-25.374540548,-49.2243601686
2014-05-19 08:16:00,-25.374540548,-49.2243601686
2014-05-19 08:16:10,-25.374540548,-49.2243601686
2014-05-19 08:16:20,-25.374540548,-49.2243601686
2014-05-19 08:16:30,-25.374540548,-49.2243601686
2014-05-19 08:16:40,-25.374540548,-49.2243601686
2014-05-19 08:16:50,-25.374540548,-49.2243601686
2014-05-19 08:17:00,-25.374540548,-49.2243601686
2014-05-19 08:17:10,-25.374540548,-49.2243601686
2014-05-19 08:17:20,-25.374540548,-49.2243601686
2014-05-19 08:17:30,-25.374540548,-49.2243601686
2014-05-19 08:17:40,-25.374540548,-49.2243601686
2014-05-19 08:17:50,-25.374540548,-49.2243601686
2014-05-19 08:18:00,-25.374540548,-49.2243601686
2014-05-19 08:18:10,-25.374540548,-49.2243601686
2014-05-19 08:18:20,-25.374540548,-49.2243601686
2014-05-19 08:18:30,-25.374540548,-49.2243601686
2014-05-19 08:18:40,-25.374540548,-49.2243601686
2014-05-19 08:18:50,-25.374540548,-49.2243601686
2014-05-19 08:19:00,-25.374540548,-49.2243601686
2014-05-19 08:19:10,-25.374540548,-49.2243601686
2014-05-19 08:19:20,-25.374540548,-49.2243601686
2014-05-19 08:19:30,-25.374540548,-49.2243601686
2014-05-19 08:19:40,-25.374540548,-49.2243601686
2014-05-19 08:19:50,-25.374540548,-49.2243601686
2014-05-19 08:20:00,-25.374540548,-49.2243601686
2014-05-19 08:20:10,-25.374540548,-49.2243601686
2014-05-19 08:20:20,-25.374540548,-49.2243601686
2014-05-19 08:20:30,-25.374540548,-49.2243601686
2014-05-19 08:20:40,-25.374540548,-49.2243601686
2014-05-19 08:20:50,-25.374540548,-49.2243601686
2014-05-19 08:21:00,-25.374540548,-49.2243601686
2014-05-19 08:21:10,-25.374540548,-49.2243601686
2014-05-19 08:21:20,-25.374540548,-49.2243601686
2014-05-19 08:21:30,-25.374540548,-49.2243601686
2014-05-19 08:21:40,-25.374540548,-49.2243601686
2014-05-19 08:21:50,-25.374540548,-49.2243601686
2014-05-19 08:22:00,-25.374540548,-49.2243601686
2014-05-19 08:22:10,-25.374540548,-49.2243601686
2014-05-19 08:22:20,-25.374540548,-49.2243601686
2014-05-19 08:22:30,-25.374540548,-49.2243601686
2014-05-19 08:22:40,-25.374540548,-49.2243601686
2014-05-19 08:22:50,-25.374540548,-49.2243601686
2014-05-19 08:23:00,-25.374540548,-49.2243601686
